Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
20,20,0.99339044,0.07390686,-0.98156005,0.59324324,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,105000,1000,1000.0,1000,0.0,0.99938273,-0.17886342,-0.9973153,0.84799886,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,22000,1000,1000.0,1000,0.0,22000,0.004934714000000895,12.382802630998867,0.9372652330000619,0.30473960899985286,0.010777345999940735,11.121692155999199,0.003372652999814818,270.28026016900276,2.0919999997204286e-05,0.006918339990079403,0.8055332899093628,8.241219,3.1619625,-2.9060674,2.1331742,-17.63197,18.43309,17.560516,13.93204,0.6454985,18.505539,17.581944,13.779871,0.66621447,18.529192,17.586872,13.658882,0.6753911,0.01521247,0.015672652,21000,0.99835104,-0.07057705,-0.9867114,0.7415864,0.59237397,-0.89441854,-3.097516,0.79327697,1.808276,0.52876073,0.04516124,0.35775423
21,21,0.98946685,-0.1510858,-0.98205066,0.4096692,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,110000,1000,1000.0,1000,0.0,0.9891454,0.18042526,-0.9991413,0.7687892,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,23000,1000,1000.0,1000,0.0,23000,0.0048473110000486486,12.768182396002203,0.9282310789999428,0.2855426339999667,0.009443234999935157,11.536782474002166,0.0033151730001463875,283.33416435600634,2.0489999997153063e-05,0.006203165743499994,1.5486714839935303,8.210956,3.304695,-4.9521856,2.091986,-17.078556,17.706522,16.991615,14.010395,0.6332838,17.818213,17.042465,13.482915,0.6863922,17.82832,17.02153,13.577823,0.68233186,0.015775612,0.014655299,22000,0.9940506,-0.32468143,-0.9894511,0.6628056,0.6361404,-1.1014451,-3.4007614,0.9618466,1.8891753,0.48912898,0.03334787,0.4069496
22,22,0.99136364,-0.19894606,-0.98737943,0.3440404,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,115000,1000,1000.0,1000,0.0,0.9890925,-0.19767423,-0.9952153,0.38482887,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,24000,1000,1000.0,1000,0.0,24000,0.0049076440000135335,12.736820070000249,0.9364383679999264,0.3127413530000922,0.008904137999934392,11.470094625000456,0.0036890320000111387,296.34455984900956,4.490999981499044e-05,0.007112758234143257,1.0499722957611084,8.25897,3.2122931,-3.7101235,2.1865149,-16.471863,17.3287,16.461807,13.022213,0.64285403,17.3569,16.414085,13.216196,0.7084728,17.226524,16.391953,13.162165,0.68315774,0.03455771,0.01983799,23000,0.9974695,-0.3082508,-0.98805964,0.6364738,0.6421704,-1.0980042,-3.3674917,0.920491,1.9006015,0.46944022,0.034476005,0.35682443
23,23,0.9935307,-0.02622828,-0.972794,0.5110397,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120000,1000,1000.0,1000,0.0,0.9984298,0.109551765,-0.99082017,0.4008284,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,25000,1000,1000.0,1000,0.0,25000,0.004385834000004252,12.720852051003249,0.9284436289999576,0.31531731400013996,0.011491928999930678,11.455706780003311,0.005448634999993374,309.35118805901084,5.79299999117211e-05,0.007444689981639385,-0.3751470446586609,7.9710226,2.9234433,-2.7333555,1.7251743,-16.060102,16.814054,16.006672,12.148783,0.65162987,16.889107,15.998471,12.087106,0.6851312,16.869925,15.984583,12.173286,0.6795479,0.012364698,0.013256202,24000,0.99689066,-0.16240592,-0.9871186,0.66671586,0.53566074,-1.1383275,-3.4677153,0.9475099,1.7085768,0.46662888,0.031188207,0.37962335
24,24,0.99298775,-0.11517397,-0.986064,0.5167758,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,125000,1000,1000.0,1000,0.0,0.98997885,-0.12776598,-0.99497074,0.4993801,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,26000,1000,1000.0,1000,0.0,26000,0.004886444000021584,13.50060693200112,0.9935402169999179,0.33756312400009847,0.009025936999933037,12.151949197001159,0.003622253000003184,323.17301377802187,1.9759999986490584e-05,0.007502403110265732,-0.4114578664302826,7.493122,2.915901,-4.253787,1.8989539,-15.576175,16.445366,15.52508,12.638048,0.6385154,16.468992,15.497076,12.01995,0.68091494,16.541384,15.506067,12.275032,0.6797241,0.011155839,0.009410795,25000,0.9954952,-0.2817476,-0.99004716,0.6198996,0.0847497,-1.1928807,-3.4638894,0.92343473,1.0884446,0.42214045,0.031307757,0.28229097
25,25,0.9873864,-0.2891244,-0.9834474,0.46020645,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,130000,1000,1000.0,1000,0.0,0.9999724,-0.21941333,-0.998714,0.59311444,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,27000,1000,1000.0,1000,0.0,27000,0.005189854000036576,12.858077488003346,0.9416807889999745,0.30066341599990665,0.009366667999984202,11.597822528003462,0.00333456299995305,336.3153529070248,1.9670000028781942e-05,0.006839369423687458,-2.5286951065063477,8.672927,2.4927452,-4.06463,2.5374084,-14.960794,16.157976,14.933648,11.612735,0.7838305,16.265322,14.898819,11.203098,0.82848746,16.314959,14.90213,11.207507,0.83971214,0.014970965,0.0147156995,26000,0.9969666,-0.28259376,-0.9955249,0.54797333,0.230714,-1.2510995,-3.4935005,0.9221768,1.259499,0.40166736,0.030394292,0.28484175
26,26,0.9995041,-0.24420524,-0.9935548,0.58736604,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,135000,1000,1000.0,1000,0.0,0.99998534,-0.21166109,-0.9993082,0.66503394,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,28000,1000,1000.0,1000,0.0,28000,0.0033383840000169585,12.454246379004871,0.934468514000173,0.3196513549999054,0.0098994769998626,11.183462216005182,0.0034053529998345766,349.0319115900336,2.1079999896755908e-05,0.007052259519696236,0.7441868782043457,9.446497,3.150207,-5.4094987,2.3752038,-14.657889,15.917499,14.612616,11.519282,0.67736906,16.025143,14.584691,11.298303,0.7418389,16.026644,14.580949,11.162527,0.74003327,0.019757941,0.018725501,27000,0.9991022,-0.34309027,-0.993572,0.6142218,0.13476662,-1.092526,-3.3903055,0.94342405,1.1442697,0.46695876,0.03369838,0.2932477
27,27,0.99379647,0.034375772,-0.99033165,0.624947,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,140000,1000,1000.0,1000,0.0,0.99672586,0.20484363,-0.96889734,0.60261333,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,29000,1000,1000.0,1000,0.0,29000,0.0050151240000104735,12.485645687998158,0.9414228890000231,0.31065773099999205,0.009573106999823722,11.215163573998325,0.003787032999980511,361.7680067970284,2.6230000003124587e-05,0.006334784906357527,1.064667820930481,9.560352,3.210338,-4.208934,2.1167097,-14.310174,15.737514,14.2266655,11.431568,0.71449345,15.767007,14.228026,11.382049,0.72762626,15.799141,14.217046,11.220578,0.740974,0.011680693,0.013380499,28000,0.9968236,-0.2595641,-0.99552214,0.6478358,0.5960469,-1.1911628,-3.6872437,0.9965486,1.8149301,0.4371774,0.025040926,0.2899918
28,28,0.99083465,0.049851775,-0.94630605,0.5830407,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,145000,1000,1000.0,1000,0.0,0.9999946,0.4304136,-0.9943234,0.471543,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,30000,1000,1000.0,1000,0.0,30000,0.003330922000031933,12.481848974000059,0.9390156980000484,0.30471217500007697,0.009956598000144368,11.221065507999583,0.003747993000160932,374.5097760070216,2.0080000012967503e-05,0.006738875526934862,-0.9356828927993774,12.373579,2.8128583,-4.9447575,2.2103155,-13.873867,15.444715,13.786957,10.315632,0.8106047,15.664327,13.793971,9.721738,0.8266925,15.646002,13.796337,10.176946,0.81617457,0.014330388,0.0115276,29000,0.9996653,-0.04991764,-0.98991615,0.7206462,0.83286196,-0.85019046,-3.5187573,0.8791193,2.2998915,0.55847424,0.02963624,0.31370255
29,29,0.96949846,-0.11815252,-0.9855977,0.5343084,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,150000,1000,1000.0,1000,0.0,0.952323,-0.1077488,-0.9956715,0.53177637,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,31000,1000,1000.0,1000,0.0,31000,0.0037334930000270106,12.359943022997413,0.9477998529998786,0.3241132809998817,0.00931343399997786,11.071466068997779,0.0034973529998296726,387.1198419280181,1.9540000039341976e-05,0.006404755637049675,0.1325174868106842,9.260892,3.0262375,-3.6290474,1.9033641,-13.527827,15.358825,13.430115,1.0,1.2200453,15.575147,13.438785,9.947425,0.98899233,15.5688,13.437149,10.237551,0.98516685,0.3546592,0.37123868,30000,0.9977662,-0.11505013,-0.9970767,0.70451176,0.12972614,-1.0534359,-3.331042,0.8524652,1.1385165,0.4545945,0.035755828,0.257346
30,30,0.9901677,0.054512933,-0.9944123,0.41125897,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,155000,1000,1000.0,1000,0.0,0.9627158,0.051634837,-0.9841502,0.4312474,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,32000,1000,1000.0,1000,0.0,32000,0.004890864999879341,12.873726897996676,0.9437486310000622,0.3117415029998938,0.010246897999877547,11.597806476996766,0.005214414000192846,400.28597628401485,7.811000000401691e-05,0.006830514408648014,-0.20703619718551636,10.033812,2.9584794,-2.732377,2.1347873,-13.451395,15.011082,13.386768,9.921772,0.9804665,15.044628,13.35949,9.779099,0.97922826,15.072284,13.372616,10.242133,0.9763657,0.012923246,0.011171147,31000,0.9921196,-0.18678202,-0.9967918,0.67667097,0.14342137,-1.0767728,-3.5079877,0.88100076,1.154216,0.45329607,0.029957136,0.27167407
31,31,0.9902726,0.09469001,-0.9955498,0.31437564,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,160000,1000,1000.0,1000,0.0,0.9715166,0.07191464,-0.9729924,0.40091348,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,33000,1000,1000.0,1000,0.0,33000,0.0050997329999518115,12.544989432996317,0.955357278000065,0.3029546879999998,0.009715087000131462,11.268336163996082,0.0035060330001215334,413.08547804800696,2.044999996542174e-05,0.006604643538594246,0.132268488407135,11.306055,3.0263486,-3.2657719,2.4315794,-13.214168,14.651323,13.132078,10.690272,0.89184743,14.81289,13.149261,10.968747,0.8922131,14.904389,13.145747,10.933477,0.8979749,0.008330155,0.010534702,32000,0.9968987,-0.18311167,-0.99694514,0.6349519,0.69933164,-1.1304562,-3.554109,1.0002887,2.0124073,0.47610566,0.028606849,0.37359038
32,32,0.9958882,0.16625005,-0.99623877,0.3981338,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,165000,1000,1000.0,1000,0.0,0.9770978,0.13968092,-0.98810554,0.43508905,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,34000,1000,1000.0,1000,0.0,34000,0.0032856130001164274,12.429493284998898,0.9257878470000378,0.29689337899981183,0.009472658000049705,11.189427684998918,0.004599142999950345,425.7726366259992,2.6960000013787067e-05,0.0068519203923642635,1.9965226650238037,10.531925,3.4006486,-2.405725,2.198107,-13.001826,14.601384,12.925978,10.971543,0.8080781,14.625289,12.92767,10.93838,0.8292939,14.625685,12.903048,10.910449,0.81948096,0.009975116,0.008367519,33000,0.9978668,0.019539116,-0.9953945,0.67214435,0.47131783,-1.28714,-3.5735178,0.8844617,1.6021041,0.37575832,0.028056981,0.26036668
33,33,0.97211134,-0.047285076,-0.9729779,0.4336016,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,170000,1000,1000.0,1000,0.0,0.9936773,-0.086598195,-0.9976182,0.51656324,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,35000,1000,1000.0,1000,0.0,35000,0.0032518829998480214,12.532737931002202,0.9168162500000108,0.29832600100007767,0.009125187000108781,11.301927007002178,0.003272621999940384,438.58428150100394,1.8981000039275386e-05,0.007193582132458687,1.2133373022079468,10.011802,3.2458854,-4.0796747,2.0861247,-12.846651,14.344935,12.746873,9.951028,0.6778966,14.369307,12.728603,9.630011,0.6942753,14.346595,12.7344475,9.70287,0.6938462,0.006613419,0.0064213346,34000,0.9942727,-0.087970495,-0.9954926,0.68496144,0.5005619,-1.1627247,-3.7754622,0.8494813,1.649648,0.41433525,0.022926493,0.2732048
34,34,0.99198586,0.059189774,-0.9956195,0.35966966,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,175000,1000,1000.0,1000,0.0,0.997635,0.047407955,-0.9907026,0.40407878,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,36000,1000,1000.0,1000,0.0,36000,0.004969803999983924,12.344337268997151,0.9273960790001183,0.3089846560001206,0.009042524999813395,11.090645852997113,0.00327905200015266,451.1897485619968,1.929999984895403e-05,0.0071126362308859825,0.36429134011268616,9.728707,3.0736554,-4.3792467,2.1814406,-12.718851,14.288117,12.664663,10.495636,0.5724844,14.432411,12.642369,10.423485,0.5714356,14.336591,12.663364,10.37019,0.57107514,0.0056260685,0.004838229,35000,0.99111134,-0.05071782,-0.9964005,0.6758854,0.5108421,-1.2271851,-3.7554631,0.8472617,1.666694,0.384835,0.023389615,0.23968564
35,35,0.98804,-0.0041332985,-0.995398,0.39019564,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,180000,1000,1000.0,1000,0.0,0.9972855,0.0075853756,-0.958627,0.43294877,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,37000,1000,1000.0,1000,0.0,37000,0.004091772999800014,12.481523732999221,0.9158033319999959,0.3186317270001382,0.009855928000206404,11.228455848999147,0.004655764000062845,463.9361650149997,2.9359999871303444e-05,0.008542191237211227,1.9088916778564453,8.404555,3.4007971,-2.8052511,1.8848854,-12.573763,14.528903,12.4487,10.826874,0.65740556,14.689489,12.453262,10.666986,0.68199414,14.634617,12.450352,10.406703,0.6871531,0.007561693,0.009146177,36000,0.99497247,0.07353215,-0.9954713,0.736842,0.21968566,-1.0865574,-3.2987566,0.78467023,1.2456851,0.42108473,0.036929056,0.21725632
36,36,0.9912466,-0.17793877,-0.9938729,0.43034914,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,185000,1000,1000.0,1000,0.0,0.8999126,-0.17414713,-0.9948718,0.36085546,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,38000,1000,1000.0,1000,0.0,38000,0.0032524519999697077,12.431016890999445,0.923641224999983,0.3081400980001945,0.008864017999940188,11.183384712999441,0.003708484999833672,476.6308115679951,2.5900000082401675e-05,0.008168878965079784,0.06891688704490662,8.708605,3.0143356,-7.8521156,2.1151273,-12.516796,14.110652,12.408365,10.336627,0.71571296,14.20115,12.400513,10.085708,0.7221905,14.234886,12.402887,9.961379,0.72285235,0.0042459834,0.0054242285,37000,0.9966455,0.04968359,-0.9935375,0.6983113,0.29112265,-1.0996522,-3.204762,0.7676807,1.3379287,0.41779932,0.040568557,0.2331452
37,37,0.99205846,0.036007565,-0.99358726,0.4926219,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,190000,1000,1000.0,1000,0.0,0.99672014,-0.047052857,-0.99440783,0.6134756,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,39000,1000,1000.0,1000,0.0,39000,0.0033846730000277603,12.240383017002841,0.9161304199999449,0.30871617899993,0.009647310999980618,10.99923205200298,0.003253242000027967,489.1293659040027,1.913999994940241e-05,0.008377505466341972,-0.17559026181697845,9.178173,2.9632826,-3.9250479,2.1720543,-12.470852,13.872869,12.384179,9.873957,0.8270511,13.9363365,12.36763,9.556623,0.8468001,13.948378,12.384121,9.911949,0.83448595,0.008212769,0.0064344755,38000,0.99549544,0.06658,-0.9934267,0.6997787,0.21350992,-1.1029025,-3.2347543,0.7460422,1.2380158,0.41303763,0.039369877,0.22981456
38,38,0.9869513,0.07718368,-0.98883986,0.18784493,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,195000,1000,1000.0,1000,0.0,0.985904,0.0874038,-0.9978516,0.349962,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,40000,1000,1000.0,1000,0.0,40000,0.005016952999994828,12.360865868001156,0.9056806019998476,0.3124851319998925,0.009572604999902978,11.123429343001362,0.004652383000120608,501.74449992800305,2.8850000035163248e-05,0.008124632760882378,-0.360728919506073,7.154339,2.9250488,-5.5969048,1.8073428,-12.387891,13.620521,12.278878,9.648389,0.82509834,13.735572,12.309841,9.340145,0.8287603,13.731271,12.301484,9.356707,0.8236257,0.007764926,0.00725096,39000,0.9926504,0.06688177,-0.9952472,0.64507747,0.18728288,-1.2697631,-3.300665,0.8609502,1.2059684,0.37964043,0.03685865,0.24763322
39,39,0.98731875,-0.082253315,-0.97916573,0.18557924,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,200000,1000,1000.0,1000,0.0,0.997737,0.49983758,-0.8117396,0.27322623,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,41000,1000,1000.0,1000,0.0,41000,0.004077283000015086,12.507384625004761,0.932442065000032,0.30302474500012977,0.009524798000029477,11.25399302100459,0.004303382999978567,514.5246687050046,1.932999998643936e-05,0.007923259399831295,0.10669128596782684,8.456303,3.022053,-3.5614586,1.9155461,-12.14191,13.507456,12.046984,9.468606,0.83882636,13.649686,12.034794,9.552539,0.8803358,13.553618,12.045956,9.508263,0.8632738,0.013812168,0.015335628,40000,0.9951142,0.032452315,-0.9929681,0.65187407,0.026887467,-1.3086615,-3.12192,0.87949896,1.0272522,0.37036625,0.044072464,0.24405892
40,40,0.9791538,-0.14761299,-0.80890423,0.36815387,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,205000,1000,1000.0,1000,0.0,0.99724567,0.37608552,-0.72794396,0.35763857,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,42000,1000,1000.0,1000,0.0,42000,0.004146712999954616,12.926443125001242,0.907891300999836,0.31221787200001927,0.009441517000141175,11.688311178001413,0.00441478399989137,527.7443115720084,1.9759999986490584e-05,0.008079905062913895,0.18048624694347382,10.656322,3.037458,-2.5591502,1.9615979,-11.789095,13.2781925,11.720285,9.7679615,0.8548271,13.272278,11.712473,9.374311,0.8509613,13.288022,11.717451,9.473063,0.86160725,0.00515777,0.004963349,41000,0.99442536,0.030010298,-0.9993541,0.6591517,0.17192724,-1.3107718,-3.293122,0.9200004,1.1875914,0.38055754,0.03713772,0.26857033
41,41,0.9806437,0.10435638,-0.9941033,0.18688768,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,210000,1000,1000.0,1000,0.0,0.97519964,0.19489922,-0.9723611,0.37986797,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,43000,1000,1000.0,1000,0.0,43000,0.004929005000121833,12.78221146600049,0.9418963289999738,0.30284519400015597,0.009385267999959979,11.518471007000244,0.004658473000063168,540.814998479018,2.6189999971393263e-05,0.008683697320520878,-1.7499470710754395,7.3002357,2.6313035,-3.5832016,1.8593975,-11.540845,12.9636545,11.470241,9.656642,0.9098309,12.976925,11.461964,9.272495,0.91838056,13.00428,11.465848,9.1683,0.9251476,0.0053384257,0.0060922178,42000,0.9929774,-0.016851302,-0.9955212,0.65699834,0.23417439,-1.2123483,-3.296376,0.8704611,1.2638649,0.40443754,0.037017073,0.2688462
42,42,0.9891763,0.1515642,-0.9978852,0.25619367,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,215000,1000,1000.0,1000,0.0,0.99513227,0.13233273,-0.99761957,0.3212339,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,44000,1000,1000.0,1000,0.0,44000,0.003184893000025113,12.632901718001449,0.9214711029999307,0.2897663860001103,0.009046415000057095,11.406027438001274,0.003385963000027914,553.7236460300217,1.9520000023476314e-05,0.009390296414494514,0.21111330389976501,9.294521,3.045225,-3.5209281,1.8815467,-11.394281,12.677787,11.289203,9.464093,0.91323394,12.751467,11.305276,9.489348,0.9089975,12.738226,11.30615,9.4862175,0.90548164,0.006139621,0.0073436946,43000,0.99504805,0.06804604,-0.99808466,0.7111796,0.7100672,-1.0713462,-3.1186035,0.84669465,2.034128,0.45387173,0.04421888,0.29695234
43,43,0.9885909,-0.034562424,-0.9930177,0.13255624,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,220000,1000,1000.0,1000,0.0,0.9943147,-0.041210957,-0.9749113,0.35442168,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,45000,1000,1000.0,1000,0.0,45000,0.003254002999938166,12.565312285995788,0.9233586929999547,0.3018228859998544,0.010424599999851125,11.32278123199626,0.0036514720000013767,566.5628632670125,1.939999992828234e-05,0.00935440044850111,-0.21959134936332703,8.499365,2.9529977,-5.0255575,2.0521958,-11.40266,12.429029,11.314278,9.591975,0.8576237,12.511359,11.329677,9.699146,0.87984055,12.529259,11.322325,9.59907,0.87245286,0.008654387,0.008472784,44000,0.98985416,0.052628394,-0.9970372,0.7123992,0.43613827,-1.0239781,-2.9798636,0.8361206,1.5467227,0.47170877,0.05079976,0.29302347
44,44,0.99258757,-0.034492128,-0.9978679,0.48681244,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225000,1000,1000.0,1000,0.0,0.9987714,-0.0059664915,-0.96127427,0.51338404,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,46000,1000,1000.0,1000,0.0,46000,0.003371131999983845,12.649844240001585,0.9270614189999833,0.2997826299999815,0.012256119000085164,11.40179662500168,0.005514624999932494,579.4870992100125,6.16899999386078e-05,0.008706198073923588,1.0366603136062622,9.284115,3.2185333,-5.632354,2.0298607,-11.184864,12.1897,11.096863,9.45565,0.845091,12.297917,11.102523,9.4722,0.8673123,12.279112,11.104984,9.5034,0.85722697,0.0049740034,0.0035789781,45000,0.9963784,0.076154225,-0.99782985,0.6997072,0.22807057,-1.2081693,-3.2632027,0.8437341,1.256174,0.3984215,0.03826565,0.25620604
45,45,0.9821003,0.021708114,-0.98789054,0.37056014,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230000,1000,1000.0,1000,0.0,0.9977422,0.01445372,-0.999419,0.47038478,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,47000,1000,1000.0,1000,0.0,47000,0.0032522930000595807,12.644916719003504,0.9476247549998789,0.30501071600019714,0.009517107999954533,11.37448117300346,0.00499542400007158,592.4021390180174,3.5249999882580596e-05,0.008167095482349396,-0.2256656289100647,7.5135393,2.953061,-4.6616173,1.7684057,-10.817649,11.743931,10.747658,9.205722,0.8195705,11.778268,10.746699,8.821615,0.82439834,11.790416,10.741852,8.8046055,0.8224049,0.0036925562,0.0029916642,46000,0.99287874,0.089022316,-0.9949443,0.67935234,0.520348,-1.2168921,-3.4024045,0.8571624,1.6826131,0.3983197,0.03329312,0.2659956
46,46,0.98884463,-0.01802044,-0.9862422,0.38751605,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,235000,1000,1000.0,1000,0.0,0.99876064,-0.020661794,-0.9971303,0.5030419,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,48000,1000,1000.0,1000,0.0,48000,0.0032974630000808247,12.668226998998989,0.9407965390000754,0.3209735749999254,0.009331586000143943,11.389061651998873,0.004736623999860967,605.3562923260197,2.9560000029960065e-05,0.008161422796547413,-1.0531914234161377,7.684621,2.7809656,-3.4631605,2.009543,-10.709453,11.6670065,10.570063,1.0,0.8954477,11.682311,10.653181,8.249978,0.705814,11.814053,10.66293,8.664793,0.7116618,0.21353719,0.23879506,47000,0.9963637,0.00762496,-0.9937795,0.6922354,0.43736544,-1.1433501,-3.210173,0.86635053,1.5486219,0.42961034,0.040349636,0.28140968
47,47,0.9875953,-0.08634201,-0.99333644,0.4409751,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,240000,1000,1000.0,1000,0.0,0.99885905,-0.07568183,-0.9969374,0.5825288,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,49000,1000,1000.0,1000,0.0,49000,0.0033298529999683524,12.469720350003854,0.9284726579999187,0.3112724729999172,0.009508518000075128,11.212442704003706,0.004666674000191051,618.0882420410248,2.7470000077300938e-05,0.007727573625743389,0.5762581825256348,10.914684,3.1184995,-4.457755,2.076078,-10.405462,11.3724575,10.329784,8.890797,0.57816416,11.343841,10.346197,8.880071,0.5885623,11.550704,10.315246,8.772064,0.58603984,0.004843342,0.0038031596,48000,0.99656326,0.052374784,-0.9949361,0.74118614,0.33972442,-1.1094795,-3.1216798,0.8089101,1.4045604,0.42484894,0.044083055,0.24702263
